,exclude_plaintext_nonbase32,exclude_plaintext_base32,exclude_encrypted_v1,exclude_encrypted_v2,exclude_encrypted_base32,exclude_encrypted_nonbase32,exclude_webp,exclude_nonwebp,baseline-f1_score,baseline-accuracy_score,baseline-precision_score,baseline-recall_score,advanced-only-f1_score,advanced-only-accuracy_score,advanced-only-precision_score,advanced-only-recall_score,fourier-only-f1_score,fourier-only-accuracy_score,fourier-only-precision_score,fourier-only-recall_score,baseline-and-fourier-f1_score,baseline-and-fourier-accuracy_score,baseline-and-fourier-precision_score,baseline-and-fourier-recall_score,advanced-and-fourier-f1_score,advanced-and-fourier-accuracy_score,advanced-and-fourier-precision_score,advanced-and-fourier-recall_score,advanced-f1_score,advanced-accuracy_score,advanced-precision_score,advanced-recall_score,fourier-f1_score,fourier-accuracy_score,fourier-precision_score,fourier-recall_score,n_encrypted,n_non_encrypted,ratio_encrypt_nonencrypt,best_f1_score,improvement_in_advanced,improvement_in_fourier,room_for_improvement,fourier_minus_advanced,percentage_of_room_filled
33,False,False,True,False,False,False,True,False,0.2674023577590761,0.6357391423600873,0.4056581449706079,0.19943931682747482,0.41316604228319387,0.7155751539078358,0.6616272824797496,0.30037783532130424,0.5993962066649174,0.7482496333483053,0.6382708878842978,0.565003635850923,0.6243192351343076,0.7541642920710606,0.6362884878285829,0.6128016463955767,0.6417449953294838,0.7825695370194745,0.7118606003134255,0.5842203481943498,0.4321933037109309,0.7152230541844642,0.6443766616156937,0.32514016499050075,0.646627920218123,0.7856267397674085,0.7176601325486288,0.5884150992059494,98456,196912,0.5,0.646627920218123,0.16479094595185478,0.37922556245904687,0.7325976422409239,0.2144346165071921,51.76450763601199
42,False,False,False,True,False,False,True,False,0.5892596667644063,0.7619884380394547,0.6936502240712669,0.5121882051904649,0.9245460769488337,0.9480681772004731,0.8964395846731611,0.9544771137185503,0.7919462091856871,0.8497806048547163,0.7355782082920098,0.8576826240244191,0.8153389624504082,0.8649075000923251,0.7489140441459996,0.8947042212502068,0.9198168453583044,0.944916171389939,0.8934092169150668,0.9478345562854285,0.925283056016964,0.9485184632781529,0.8962234462254417,0.9562951872115841,0.9204817997332391,0.9453427586075881,0.8935909353888866,0.9490432158568345,98456,196912,0.5,0.925283056016964,0.3360233892525577,0.33122213296883274,0.41074033323559367,-0.004801256283724964,80.64027468635503
43,False,False,False,True,False,False,False,True,0.06838170569426003,0.6684426877470356,0.5394093920178588,0.03650592885375494,0.3012867313157214,0.700737812911726,0.6793938899678047,0.19356521739130436,0.0,0.6666666666666666,0.0,0.0,0.10754256739771753,0.6741870882740447,0.6186385789508192,0.05889328063241106,0.34357610620847157,0.7120790513833992,0.7156530075711542,0.22605533596837946,0.3624210865908296,0.7167957839262188,0.726092271871011,0.24148616600790515,0.3810292363364031,0.7186034255599474,0.7140854764615209,0.25985770750988146,63250,126500,0.5,0.3810292363364031,0.29403938089656956,0.3126475306421431,0.93161829430574,0.01860814974557351,33.559616911036954
31,False,False,True,False,False,True,False,True,0.04427994432234343,0.8010434782608694,0.5639235251509511,0.023051383399209487,0.255001103570243,0.8201802371541502,0.7438299804097135,0.15389723320158102,0.0,0.8,0.0,0.0,0.10543638349209901,0.8081454545454545,0.781681978473976,0.05653754940711462,0.33560311984768737,0.824796837944664,0.6947236121437199,0.2212490118577075,0.26254350815275573,0.8210403162055335,0.7464443213458319,0.15930434782608696,0.34328834755685395,0.8262703557312252,0.7035953219738775,0.22703557312252967,31625,126500,0.25,0.34328834755685395,0.2182635638304123,0.2990084032345105,0.9557200556776566,0.08074483940409821,31.2861911245022
34,False,False,True,False,False,False,False,True,0.15896700220986779,0.6820395256916996,0.6720990923983514,0.09015019762845851,0.33760487256661836,0.720137022397892,0.7998240945978912,0.21396047430830042,0.0,0.6666666666666666,0.0,0.0,0.2631642012858636,0.7056442687747035,0.7947888694630373,0.15770750988142293,0.42964465845231753,0.7345243741765481,0.7567971758047527,0.2999841897233202,0.35059427702784274,0.7199789196310935,0.7724035549960634,0.22676679841897235,0.4405002481909855,0.7355994729907773,0.7475600351568084,0.3122529644268775,63250,126500,0.5,0.4405002481909855,0.19162727481797495,0.28153324598111773,0.8410329977901322,0.08990597116314275,33.474696797969195
6,False,True,True,False,False,False,True,False,0.6822259710000579,0.6804917929810304,0.6785379841668122,0.6859714758363042,0.81418192551551,0.823758835427253,0.860963321673642,0.7722231176325869,0.9225513248858881,0.9213963565335197,0.9091862377236005,0.9363167596897973,0.9316217200115589,0.9306289104944246,0.9184729565208503,0.9451531803165736,0.944912568732925,0.9444574227511676,0.937232750681946,0.9527200132355682,0.8137995122522597,0.8248710125974916,0.8687125719154837,0.7654180669445719,0.949133372080609,0.9487842277062235,0.9427100821771008,0.9556451786025436,98456,98456,1.0,0.949133372080609,0.13157354125220178,0.2669074010805511,0.3177740289999421,0.13533385982834933,83.99283035197307
8,False,True,True,False,False,False,False,False,0.6364786364844355,0.7128152327286449,0.8669029838073141,0.5028323269057802,0.768567822360378,0.7952951658810052,0.8839803277862058,0.6798201735341406,0.7895938985725272,0.7978800986916614,0.8233440683491272,0.7585061856427826,0.8032521321677573,0.8146945648434579,0.856115351279086,0.7565396502318776,0.860422676394004,0.8677754694742184,0.9110925104296165,0.8150965354808302,0.7746745014333297,0.798594362176464,0.8790687529449983,0.6924542181755117,0.8661143051230089,0.8732731014184102,0.9179707500884934,0.8198087959132071,161706,161706,1.0,0.8661143051230089,0.13819586494889424,0.22963566863857343,0.3635213635155645,0.09143980368967919,63.16978634152306
44,False,False,False,True,False,False,False,False,0.49885982482571717,0.7059540116669355,0.5775386215593554,0.43906225778823493,0.6991802224836906,0.7882844983142887,0.6641586163834567,0.7381235045366227,0.5210622116183681,0.7121978546123506,0.5850934551343017,0.46966718943433305,0.6212479436425373,0.7399560511963923,0.6037523951080473,0.639803101079638,0.7061314406990471,0.7902984420191407,0.6625771978860348,0.7558408455168915,0.7084160456053488,0.7930833305254688,0.6679994732935126,0.7540722013276557,0.714247624853155,0.7952807352676107,0.6678812377044009,0.7675596398162705,161706,323412,0.5,0.714247624853155,0.2095562207796316,0.2153878000274378,0.5011401751742828,0.005831579247806196,42.97955157008352
18,False,True,False,False,True,False,True,False,0.7742762757411801,0.7396400438626562,0.68336619718479,0.8930893115205178,0.8271061852384427,0.8252569629617443,0.8184428583935726,0.8359571827967779,0.9286282303623506,0.9262919469385273,0.900097325074178,0.9590273998975828,0.930441786743746,0.9282014254013193,0.9022887043348609,0.9604087230588894,0.9453719835111507,0.9443812492992099,0.9288341258176498,0.9625111837321928,0.824050601667252,0.8225908054884059,0.8173156227385601,0.8308990839198916,0.949938428006446,0.9490635413242048,0.9339055803723315,0.9665332892065202,98456,98456,1.0,0.949938428006446,0.049774325926071894,0.17566215226526594,0.22572372425881992,0.12588782633919404,77.82174994766955
45,False,False,False,False,True,False,True,False,0.7756505644746585,0.8273882034932571,0.6842892181645142,0.8951714418395946,0.8271099460012273,0.8835215744330357,0.8185530840109185,0.835855648625623,0.8800222760747693,0.9193446789713662,0.8727666069373882,0.8874014693993558,0.9283309619100086,0.9506310759463503,0.8993800372677241,0.9592102183488089,0.9454008003541372,0.9629411442825555,0.9288702864095555,0.9625315130548406,0.8238125425097313,0.8815748521803185,0.8171470742275687,0.8305944081643352,0.949922791758938,0.9660288181478105,0.9337987016942633,0.966614548212912,98456,196912,0.5,0.949922791758938,0.04816197803507283,0.1742722272842795,0.22434943552534148,0.12611024924920666,77.6789238966436
