,exclude_plaintext_nonbase32,exclude_plaintext_base32,exclude_encrypted_v1,exclude_encrypted_v2,exclude_encrypted_base32,exclude_encrypted_nonbase32,exclude_webp,exclude_nonwebp,baseline-f1_score,baseline-accuracy_score,baseline-precision_score,baseline-recall_score,advanced-only-f1_score,advanced-only-accuracy_score,advanced-only-precision_score,advanced-only-recall_score,fourier-only-f1_score,fourier-only-accuracy_score,fourier-only-precision_score,fourier-only-recall_score,baseline-and-fourier-f1_score,baseline-and-fourier-accuracy_score,baseline-and-fourier-precision_score,baseline-and-fourier-recall_score,advanced-and-fourier-f1_score,advanced-and-fourier-accuracy_score,advanced-and-fourier-precision_score,advanced-and-fourier-recall_score,advanced-f1_score,advanced-accuracy_score,advanced-precision_score,advanced-recall_score,fourier-f1_score,fourier-accuracy_score,fourier-precision_score,fourier-recall_score,n_encrypted,n_non_encrypted,ratio_encrypt_nonencrypt,best_f1_score,improvement_in_advanced,improvement_in_fourier
29,False,True,False,False,True,False,False,False,0.9021955289482694,0.9363907383686991,0.9253781631700502,0.8801528553809975,0.9423791868783861,0.9620628446400292,0.9543678340990004,0.930689046223557,0.7860006579638779,0.8468455070053474,0.7356590051715004,0.843802865685601,0.9069127035637461,0.937940880917904,0.9069284909987685,0.9069174687487893,0.9544953476978064,0.9699248486348253,0.9628625285372191,0.9462728766885238,0.9480551594400215,0.9656743350452736,0.9565297161624958,0.9397301222589878,0.9557620869630246,0.9707081603204106,0.962336789604443,0.9492783324111009,80853,161706,0.5,0.9557620869630246,0.045859630491752124,0.05356655801475518
11,False,True,True,False,True,False,False,False,0.9021955289482694,0.9363907383686991,0.9253781631700502,0.8801528553809975,0.9423791868783861,0.9620628446400292,0.9543678340990004,0.930689046223557,0.7860006579638779,0.8468455070053474,0.7356590051715004,0.843802865685601,0.9069127035637461,0.937940880917904,0.9069284909987685,0.9069174687487893,0.9544953476978064,0.9699248486348253,0.9628625285372191,0.9462728766885238,0.9480551594400215,0.9656743350452736,0.9565297161624958,0.9397301222589878,0.9557620869630246,0.9707081603204106,0.962336789604443,0.9492783324111009,80853,161706,0.5,0.9557620869630246,0.045859630491752124,0.05356655801475518
56,False,False,False,True,True,False,False,False,0.9031611809997961,0.9621980631516456,0.9260273592675649,0.8814020058583077,0.9431697886064274,0.9775543269884853,0.9553552342150284,0.9312950487001036,0.776265368268182,0.9066651824916825,0.745621328574984,0.8096297597411585,0.9068986423840778,0.9627942067703117,0.9077733608041703,0.9060516304047492,0.9549968380199989,0.9821552694396003,0.9634492276116651,0.9466933687648018,0.9489297749191609,0.9797632740900152,0.9579938231634586,0.9400393070242977,0.955989611361101,0.9825213659357106,0.9629197006450243,0.9491669990948239,80853,323412,0.25,0.955989611361101,0.04576859391936472,0.05282843036130491
65,False,False,False,False,True,False,False,False,0.9031611809997961,0.9621980631516456,0.9260273592675649,0.8814020058583077,0.9431697886064274,0.9775543269884853,0.9553552342150284,0.9312950487001036,0.776265368268182,0.9066651824916825,0.745621328574984,0.8096297597411585,0.9068986423840778,0.9627942067703117,0.9077733608041703,0.9060516304047492,0.9549968380199989,0.9821552694396003,0.9634492276116651,0.9466933687648018,0.9489297749191609,0.9797632740900152,0.9579938231634586,0.9400393070242977,0.955989611361101,0.9825213659357106,0.9629197006450243,0.9491669990948239,80853,323412,0.25,0.955989611361101,0.04576859391936472,0.05282843036130491
47,False,False,True,False,True,False,False,False,0.9031611809997961,0.9621980631516456,0.9260273592675649,0.8814020058583077,0.9431697886064274,0.9775543269884853,0.9553552342150284,0.9312950487001036,0.776265368268182,0.9066651824916825,0.745621328574984,0.8096297597411585,0.9068986423840778,0.9627942067703117,0.9077733608041703,0.9060516304047492,0.9549968380199989,0.9821552694396003,0.9634492276116651,0.9466933687648018,0.9489297749191609,0.9797632740900152,0.9579938231634586,0.9400393070242977,0.955989611361101,0.9825213659357106,0.9629197006450243,0.9491669990948239,80853,323412,0.25,0.955989611361101,0.04576859391936472,0.05282843036130491
38,False,False,True,True,True,False,False,False,0.9031611809997961,0.9621980631516456,0.9260273592675649,0.8814020058583077,0.9431697886064274,0.9775543269884853,0.9553552342150284,0.9312950487001036,0.776265368268182,0.9066651824916825,0.745621328574984,0.8096297597411585,0.9068986423840778,0.9627942067703117,0.9077733608041703,0.9060516304047492,0.9549968380199989,0.9821552694396003,0.9634492276116651,0.9466933687648018,0.9489297749191609,0.9797632740900152,0.9579938231634586,0.9400393070242977,0.955989611361101,0.9825213659357106,0.9629197006450243,0.9491669990948239,80853,323412,0.25,0.955989611361101,0.04576859391936472,0.05282843036130491
17,False,True,True,False,False,False,False,False,0.951593633840367,0.9521879213725564,0.963567452133671,0.9399156537387838,0.9716547306163822,0.9718346880907403,0.9779020464428452,0.9654867477018916,0.8882088343137335,0.8831397708052666,0.8512869622023939,0.928506088948091,0.9530728556576129,0.9530567816379113,0.9527587315535545,0.9533907320568472,0.9775225248760785,0.9776167876622155,0.9816471957753947,0.973433272328996,0.9744357738557236,0.9745525824599783,0.9789300821492768,0.9699825588742799,0.978359606377658,0.9784330802514296,0.9816948732895632,0.9750473088386438,161706,161706,1.0,0.978359606377658,0.02284214001535656,0.02676597253729096
8,False,True,True,True,False,False,False,False,0.951593633840367,0.9521879213725564,0.963567452133671,0.9399156537387838,0.9716547306163822,0.9718346880907403,0.9779020464428452,0.9654867477018916,0.8882088343137335,0.8831397708052666,0.8512869622023939,0.928506088948091,0.9530728556576129,0.9530567816379113,0.9527587315535545,0.9533907320568472,0.9775225248760785,0.9776167876622155,0.9816471957753947,0.973433272328996,0.9744357738557236,0.9745525824599783,0.9789300821492768,0.9699825588742799,0.978359606377658,0.9784330802514296,0.9816948732895632,0.9750473088386438,161706,161706,1.0,0.978359606377658,0.02284214001535656,0.02676597253729096
35,False,True,False,False,False,False,False,False,0.951593633840367,0.9521879213725564,0.963567452133671,0.9399156537387838,0.9716547306163822,0.9718346880907403,0.9779020464428452,0.9654867477018916,0.8882088343137335,0.8831397708052666,0.8512869622023939,0.928506088948091,0.9530728556576129,0.9530567816379113,0.9527587315535545,0.9533907320568472,0.9775225248760785,0.9776167876622155,0.9816471957753947,0.973433272328996,0.9744357738557236,0.9745525824599783,0.9789300821492768,0.9699825588742799,0.978359606377658,0.9784330802514296,0.9816948732895632,0.9750473088386438,161706,161706,1.0,0.978359606377658,0.02284214001535656,0.02676597253729096
26,False,True,False,True,False,False,False,False,0.951593633840367,0.9521879213725564,0.963567452133671,0.9399156537387838,0.9716547306163822,0.9718346880907403,0.9779020464428452,0.9654867477018916,0.8882088343137335,0.8831397708052666,0.8512869622023939,0.928506088948091,0.9530728556576129,0.9530567816379113,0.9527587315535545,0.9533907320568472,0.9775225248760785,0.9776167876622155,0.9816471957753947,0.973433272328996,0.9744357738557236,0.9745525824599783,0.9789300821492768,0.9699825588742799,0.978359606377658,0.9784330802514296,0.9816948732895632,0.9750473088386438,161706,161706,1.0,0.978359606377658,0.02284214001535656,0.02676597253729096
42,False,False,True,True,False,False,True,False,0.9957562469701642,0.99716963271047,0.9953320589709215,0.9961810314679698,0.9905630809733221,0.9937230819930438,0.992858451639383,0.9882790257147105,0.9559701183654978,0.970030611376664,0.9366968429909213,0.976060363677109,0.9936320336599236,0.9957375211447923,0.989662993405721,0.9976334551638167,0.9960536868500846,0.9973659977392954,0.9949239333159173,0.9971865597707618,0.9971749884458191,0.99811421677246,0.995937847991318,0.9984155347385025,0.99756065438539,0.9983715226604426,0.9962424173703527,0.998882749654207,98456,196912,0.5,0.99756065438539,0.0014187414756549055,0.001804407415225806
69,False,False,False,False,False,False,True,False,0.9957562469701642,0.99716963271047,0.9953320589709215,0.9961810314679698,0.9905630809733221,0.9937230819930438,0.992858451639383,0.9882790257147105,0.9559701183654978,0.970030611376664,0.9366968429909213,0.976060363677109,0.9936320336599236,0.9957375211447923,0.989662993405721,0.9976334551638167,0.9960536868500846,0.9973659977392954,0.9949239333159173,0.9971865597707618,0.9971749884458191,0.99811421677246,0.995937847991318,0.9984155347385025,0.99756065438539,0.9983715226604426,0.9962424173703527,0.998882749654207,98456,196912,0.5,0.99756065438539,0.0014187414756549055,0.001804407415225806
51,False,False,True,False,False,False,True,False,0.9957562469701642,0.99716963271047,0.9953320589709215,0.9961810314679698,0.9905630809733221,0.9937230819930438,0.992858451639383,0.9882790257147105,0.9559701183654978,0.970030611376664,0.9366968429909213,0.976060363677109,0.9936320336599236,0.9957375211447923,0.989662993405721,0.9976334551638167,0.9960536868500846,0.9973659977392954,0.9949239333159173,0.9971865597707618,0.9971749884458191,0.99811421677246,0.995937847991318,0.9984155347385025,0.99756065438539,0.9983715226604426,0.9962424173703527,0.998882749654207,98456,196912,0.5,0.99756065438539,0.0014187414756549055,0.001804407415225806
60,False,False,False,True,False,False,True,False,0.9957562469701642,0.99716963271047,0.9953320589709215,0.9961810314679698,0.9905630809733221,0.9937230819930438,0.992858451639383,0.9882790257147105,0.9559701183654978,0.970030611376664,0.9366968429909213,0.976060363677109,0.9936320336599236,0.9957375211447923,0.989662993405721,0.9976334551638167,0.9960536868500846,0.9973659977392954,0.9949239333159173,0.9971865597707618,0.9971749884458191,0.99811421677246,0.995937847991318,0.9984155347385025,0.99756065438539,0.9983715226604426,0.9962424173703527,0.998882749654207,98456,196912,0.5,0.99756065438539,0.0014187414756549055,0.001804407415225806
39,False,False,True,True,False,True,True,False,0.9939923964701306,0.99759486471114,0.9931472623388006,0.9948403359940133,0.984896708434033,0.9939871617778501,0.9896259697099067,0.980214533887897,0.9221934641472771,0.968351344763143,0.906944540799144,0.9380028714421492,0.9895524784835528,0.9957910132444951,0.9825784790808202,0.9966279753403015,0.993645744723889,0.9974526692126432,0.991568045185622,0.9957341515406327,0.9957312645404646,0.9982895912895101,0.9941099905209327,0.9973592429560483,0.9957945392609291,0.9983139676606809,0.993651483565267,0.9979483456092282,49228,196912,0.25,0.9957945392609291,0.0017388680703339654,0.0018021427907984888
57,False,False,False,True,False,True,True,False,0.9939923964701306,0.99759486471114,0.9931472623388006,0.9948403359940133,0.984896708434033,0.9939871617778501,0.9896259697099067,0.980214533887897,0.9221934641472771,0.968351344763143,0.906944540799144,0.9380028714421492,0.9895524784835528,0.9957910132444951,0.9825784790808202,0.9966279753403015,0.993645744723889,0.9974526692126432,0.991568045185622,0.9957341515406327,0.9957312645404646,0.9982895912895101,0.9941099905209327,0.9973592429560483,0.9957945392609291,0.9983139676606809,0.993651483565267,0.9979483456092282,49228,196912,0.25,0.9957945392609291,0.0017388680703339654,0.0018021427907984888
48,False,False,True,False,False,True,True,False,0.9939923964701306,0.99759486471114,0.9931472623388006,0.9948403359940133,0.984896708434033,0.9939871617778501,0.9896259697099067,0.980214533887897,0.9221934641472771,0.968351344763143,0.906944540799144,0.9380028714421492,0.9895524784835528,0.9957910132444951,0.9825784790808202,0.9966279753403015,0.993645744723889,0.9974526692126432,0.991568045185622,0.9957341515406327,0.9957312645404646,0.9982895912895101,0.9941099905209327,0.9973592429560483,0.9957945392609291,0.9983139676606809,0.993651483565267,0.9979483456092282,49228,196912,0.25,0.9957945392609291,0.0017388680703339654,0.0018021427907984888
66,False,False,False,False,False,True,True,False,0.9939923964701306,0.99759486471114,0.9931472623388006,0.9948403359940133,0.984896708434033,0.9939871617778501,0.9896259697099067,0.980214533887897,0.9221934641472771,0.968351344763143,0.906944540799144,0.9380028714421492,0.9895524784835528,0.9957910132444951,0.9825784790808202,0.9966279753403015,0.993645744723889,0.9974526692126432,0.991568045185622,0.9957341515406327,0.9957312645404646,0.9982895912895101,0.9941099905209327,0.9973592429560483,0.9957945392609291,0.9983139676606809,0.993651483565267,0.9979483456092282,49228,196912,0.25,0.9957945392609291,0.0017388680703339654,0.0018021427907984888
54,False,False,False,True,True,False,True,False,0.9974395571002743,0.9989761924108231,0.9978045968138881,0.9970748243106357,0.9959976631532452,0.998399284959779,0.9960992215385774,0.9958966437634235,0.9863934762846028,0.9945315674006663,0.9817503961547074,0.9910822997162911,0.9987409969030339,0.9994962216624685,0.998396778564959,0.999085879889042,0.9987409074020961,0.9994962216624685,0.9984977872461377,0.9989843096123161,0.9986496487033945,0.9994596571057122,0.9982950546570712,0.9990046244929662,0.9989238928665951,0.9995693507759812,0.9984983064048818,0.9993499588946568,49228,196912,0.25,0.9989238928665951,0.0012100916031201336,0.001484335766320788
63,False,False,False,False,True,False,True,False,0.9974395571002743,0.9989761924108231,0.9978045968138881,0.9970748243106357,0.9959976631532452,0.998399284959779,0.9960992215385774,0.9958966437634235,0.9863934762846028,0.9945315674006663,0.9817503961547074,0.9910822997162911,0.9987409969030339,0.9994962216624685,0.998396778564959,0.999085879889042,0.9987409074020961,0.9994962216624685,0.9984977872461377,0.9989843096123161,0.9986496487033945,0.9994596571057122,0.9982950546570712,0.9990046244929662,0.9989238928665951,0.9995693507759812,0.9984983064048818,0.9993499588946568,49228,196912,0.25,0.9989238928665951,0.0012100916031201336,0.001484335766320788
36,False,False,True,True,True,False,True,False,0.9974395571002743,0.9989761924108231,0.9978045968138881,0.9970748243106357,0.9959976631532452,0.998399284959779,0.9960992215385774,0.9958966437634235,0.9863934762846028,0.9945315674006663,0.9817503961547074,0.9910822997162911,0.9987409969030339,0.9994962216624685,0.998396778564959,0.999085879889042,0.9987409074020961,0.9994962216624685,0.9984977872461377,0.9989843096123161,0.9986496487033945,0.9994596571057122,0.9982950546570712,0.9990046244929662,0.9989238928665951,0.9995693507759812,0.9984983064048818,0.9993499588946568,49228,196912,0.25,0.9989238928665951,0.0012100916031201336,0.001484335766320788
45,False,False,True,False,True,False,True,False,0.9974395571002743,0.9989761924108231,0.9978045968138881,0.9970748243106357,0.9959976631532452,0.998399284959779,0.9960992215385774,0.9958966437634235,0.9863934762846028,0.9945315674006663,0.9817503961547074,0.9910822997162911,0.9987409969030339,0.9994962216624685,0.998396778564959,0.999085879889042,0.9987409074020961,0.9994962216624685,0.9984977872461377,0.9989843096123161,0.9986496487033945,0.9994596571057122,0.9982950546570712,0.9990046244929662,0.9989238928665951,0.9995693507759812,0.9984983064048818,0.9993499588946568,49228,196912,0.25,0.9989238928665951,0.0012100916031201336,0.001484335766320788
27,False,True,False,False,True,False,True,False,0.9977947463211873,0.9985306461484615,0.9982922636782744,0.9972982921243112,0.9963020453425759,0.9975352811892725,0.9965656049956262,0.9960388396749247,0.9856997521595542,0.990411962780142,0.9801588152041413,0.9913057799095404,0.9988322815965608,0.9992213103652319,0.9985991885699089,0.9990655753247033,0.9989538635528113,0.9993025653026185,0.9989438281453726,0.9989640133010267,0.9987105366941409,0.9991400563448506,0.9983760919021367,0.9990452625073155,0.999197781367992,0.9994650749481405,0.9990254259065253,0.9993702820283561,49228,98456,0.5,0.999197781367992,0.0009157903729536399,0.0014030350468047237
9,False,True,True,False,True,False,True,False,0.9977947463211873,0.9985306461484615,0.9982922636782744,0.9972982921243112,0.9963020453425759,0.9975352811892725,0.9965656049956262,0.9960388396749247,0.9856997521595542,0.990411962780142,0.9801588152041413,0.9913057799095404,0.9988322815965608,0.9992213103652319,0.9985991885699089,0.9990655753247033,0.9989538635528113,0.9993025653026185,0.9989438281453726,0.9989640133010267,0.9987105366941409,0.9991400563448506,0.9983760919021367,0.9990452625073155,0.999197781367992,0.9994650749481405,0.9990254259065253,0.9993702820283561,49228,98456,0.5,0.999197781367992,0.0009157903729536399,0.0014030350468047237
18,False,True,False,True,True,False,True,False,0.9977947463211873,0.9985306461484615,0.9982922636782744,0.9972982921243112,0.9963020453425759,0.9975352811892725,0.9965656049956262,0.9960388396749247,0.9856997521595542,0.990411962780142,0.9801588152041413,0.9913057799095404,0.9988322815965608,0.9992213103652319,0.9985991885699089,0.9990655753247033,0.9989538635528113,0.9993025653026185,0.9989438281453726,0.9989640133010267,0.9987105366941409,0.9991400563448506,0.9983760919021367,0.9990452625073155,0.999197781367992,0.9994650749481405,0.9990254259065253,0.9993702820283561,49228,98456,0.5,0.999197781367992,0.0009157903729536399,0.0014030350468047237
0,False,True,True,True,True,False,True,False,0.9977947463211873,0.9985306461484615,0.9982922636782744,0.9972982921243112,0.9963020453425759,0.9975352811892725,0.9965656049956262,0.9960388396749247,0.9856997521595542,0.990411962780142,0.9801588152041413,0.9913057799095404,0.9988322815965608,0.9992213103652319,0.9985991885699089,0.9990655753247033,0.9989538635528113,0.9993025653026185,0.9989438281453726,0.9989640133010267,0.9987105366941409,0.9991400563448506,0.9983760919021367,0.9990452625073155,0.999197781367992,0.9994650749481405,0.9990254259065253,0.9993702820283561,49228,98456,0.5,0.999197781367992,0.0009157903729536399,0.0014030350468047237
15,False,True,True,False,False,False,True,False,0.9987606253528016,0.998760868881807,0.9989636272803682,0.9985577321970576,0.9979735534374233,0.9979737157450949,0.9980497862249027,0.9978975419056436,0.9919325961117449,0.9918999319002753,0.9879604024974586,0.9959372668277394,0.9993501241584475,0.9993499640543057,0.9991269766566104,0.9995734138138073,0.999385618870709,0.9993855130320959,0.9992283851004726,0.9995429456193042,0.999238467862094,0.999238239819249,0.9989443283353321,0.9995327892106104,0.9995227704751967,0.9995226306099656,0.9992488525340635,0.9997968651208604,98456,98456,1.0,0.9995227704751967,0.00047784250929239214,0.0007621451223950304
24,False,True,False,True,False,False,True,False,0.9987606253528016,0.998760868881807,0.9989636272803682,0.9985577321970576,0.9979735534374233,0.9979737157450949,0.9980497862249027,0.9978975419056436,0.9919325961117449,0.9918999319002753,0.9879604024974586,0.9959372668277394,0.9993501241584475,0.9993499640543057,0.9991269766566104,0.9995734138138073,0.999385618870709,0.9993855130320959,0.9992283851004726,0.9995429456193042,0.999238467862094,0.999238239819249,0.9989443283353321,0.9995327892106104,0.9995227704751967,0.9995226306099656,0.9992488525340635,0.9997968651208604,98456,98456,1.0,0.9995227704751967,0.00047784250929239214,0.0007621451223950304
6,False,True,True,True,False,False,True,False,0.9987606253528016,0.998760868881807,0.9989636272803682,0.9985577321970576,0.9979735534374233,0.9979737157450949,0.9980497862249027,0.9978975419056436,0.9919325961117449,0.9918999319002753,0.9879604024974586,0.9959372668277394,0.9993501241584475,0.9993499640543057,0.9991269766566104,0.9995734138138073,0.999385618870709,0.9993855130320959,0.9992283851004726,0.9995429456193042,0.999238467862094,0.999238239819249,0.9989443283353321,0.9995327892106104,0.9995227704751967,0.9995226306099656,0.9992488525340635,0.9997968651208604,98456,98456,1.0,0.9995227704751967,0.00047784250929239214,0.0007621451223950304
33,False,True,False,False,False,False,True,False,0.9987606253528016,0.998760868881807,0.9989636272803682,0.9985577321970576,0.9979735534374233,0.9979737157450949,0.9980497862249027,0.9978975419056436,0.9919325961117449,0.9918999319002753,0.9879604024974586,0.9959372668277394,0.9993501241584475,0.9993499640543057,0.9991269766566104,0.9995734138138073,0.999385618870709,0.9993855130320959,0.9992283851004726,0.9995429456193042,0.999238467862094,0.999238239819249,0.9989443283353321,0.9995327892106104,0.9995227704751967,0.9995226306099656,0.9992488525340635,0.9997968651208604,98456,98456,1.0,0.9995227704751967,0.00047784250929239214,0.0007621451223950304
3,False,True,True,True,False,True,True,False,0.9999796861510335,0.9999864576632698,1.0,0.9999593743652244,1.0,1.0,1.0,1.0,0.9999695271631307,0.9999796864949048,1.0,0.9999390594845744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49228,98456,0.5,1.0,2.0313848966502235e-05,2.0313848966502235e-05
12,False,True,True,False,False,True,True,False,0.9999796861510335,0.9999864576632698,1.0,0.9999593743652244,1.0,1.0,1.0,1.0,0.9999695271631307,0.9999796864949048,1.0,0.9999390594845744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49228,98456,0.5,1.0,2.0313848966502235e-05,2.0313848966502235e-05
30,False,True,False,False,False,True,True,False,0.9999796861510335,0.9999864576632698,1.0,0.9999593743652244,1.0,1.0,1.0,1.0,0.9999695271631307,0.9999796864949048,1.0,0.9999390594845744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49228,98456,0.5,1.0,2.0313848966502235e-05,2.0313848966502235e-05
21,False,True,False,True,False,True,True,False,0.9999796861510335,0.9999864576632698,1.0,0.9999593743652244,1.0,1.0,1.0,1.0,0.9999695271631307,0.9999796864949048,1.0,0.9999390594845744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49228,98456,0.5,1.0,2.0313848966502235e-05,2.0313848966502235e-05
32,False,True,False,False,False,True,False,False,0.9999938158993228,0.9999958773087071,1.0,0.999987632181065,1.0,1.0,1.0,1.0,0.9999628961607044,0.9999752638522427,0.9999752658916646,0.9999505279593975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80853,161706,0.5,1.0,6.184100677208981e-06,6.184100677208981e-06
5,False,True,True,True,False,True,False,False,0.9999938158993228,0.9999958773087071,1.0,0.999987632181065,1.0,1.0,1.0,1.0,0.9999628961607044,0.9999752638522427,0.9999752658916646,0.9999505279593975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80853,161706,0.5,1.0,6.184100677208981e-06,6.184100677208981e-06
23,False,True,False,True,False,True,False,False,0.9999938158993228,0.9999958773087071,1.0,0.999987632181065,1.0,1.0,1.0,1.0,0.9999628961607044,0.9999752638522427,0.9999752658916646,0.9999505279593975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80853,161706,0.5,1.0,6.184100677208981e-06,6.184100677208981e-06
14,False,True,True,False,False,True,False,False,0.9999938158993228,0.9999958773087071,1.0,0.999987632181065,1.0,1.0,1.0,1.0,0.9999628961607044,0.9999752638522427,0.9999752658916646,0.9999505279593975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80853,161706,0.5,1.0,6.184100677208981e-06,6.184100677208981e-06
31,False,True,False,False,False,True,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31625,63250,0.5,1.0,0.0,0.0
13,False,True,True,False,False,True,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31625,63250,0.5,1.0,0.0,0.0
22,False,True,False,True,False,True,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31625,63250,0.5,1.0,0.0,0.0
4,False,True,True,True,False,True,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31625,63250,0.5,1.0,0.0,0.0
