,exclude_plaintext_nonbase32,exclude_plaintext_base32,exclude_encrypted_v1,exclude_encrypted_v2,exclude_encrypted_base32,exclude_encrypted_nonbase32,exclude_webp,exclude_nonwebp,baseline-f1_score,baseline-accuracy_score,baseline-precision_score,baseline-recall_score,advanced-only-f1_score,advanced-only-accuracy_score,advanced-only-precision_score,advanced-only-recall_score,fourier-only-f1_score,fourier-only-accuracy_score,fourier-only-precision_score,fourier-only-recall_score,baseline-and-fourier-f1_score,baseline-and-fourier-accuracy_score,baseline-and-fourier-precision_score,baseline-and-fourier-recall_score,advanced-and-fourier-f1_score,advanced-and-fourier-accuracy_score,advanced-and-fourier-precision_score,advanced-and-fourier-recall_score,advanced-f1_score,advanced-accuracy_score,advanced-precision_score,advanced-recall_score,fourier-f1_score,fourier-accuracy_score,fourier-precision_score,fourier-recall_score,n_encrypted,n_non_encrypted,ratio_encrypt_nonencrypt,best_f1_score,improvement_in_advanced,improvement_in_fourier,room_for_improvement,fourier_minus_advanced,percentage_of_room_filled
19,False,True,False,False,True,False,False,True,0.8100042887704404,0.824490118577075,0.8828408350198693,0.7482845849802372,0.8622816620232004,0.8715810276679841,0.929591699284267,0.8040632411067193,0.7809557886035879,0.7855335968379447,0.7983771165095079,0.7644743083003952,0.8397916620607809,0.8483794466403163,0.8901856109264198,0.7948142292490118,0.8716694815822207,0.8799288537549408,0.9360541492697043,0.8155731225296442,0.8680755114219109,0.8767193675889329,0.9335204544943139,0.811209486166008,0.8744173308731089,0.8824268774703556,0.9383331521602877,0.8186561264822135,63250,63250,1.0,0.8744173308731089,0.05807122265147047,0.06441304210266852,0.1899957112295596,0.00634181945119805,33.90236636701887
41,False,False,False,True,False,True,False,False,0.8753861287353211,0.9516060010141864,0.9024659341467203,0.8498880926547738,0.9056340001216799,0.9627719441455481,0.9184151870129267,0.8932135888293737,0.3033634042822831,0.8266829925914931,0.7716035780094457,0.18944288176759,0.8493225877397153,0.9384537370289291,0.8321325448328263,0.8672528546276084,0.9188935191234885,0.9675311985949809,0.9181896532834124,0.9196071768074561,0.9270642714208966,0.9709349065588165,0.9305693429650507,0.9235896886961845,0.9306567289319247,0.9722162442952025,0.9291233172570708,0.9321979293119872,80853,323412,0.25,0.9306567289319247,0.05167814268557558,0.05527060019660368,0.12461387126467893,0.003592457511028102,44.353489411471166
44,False,False,False,True,False,False,False,False,0.8891532998828587,0.928106151401973,0.9146530932063669,0.8650390113174492,0.9247707141057162,0.9505254381376862,0.9375995765634626,0.9122975872689715,0.7172984816470753,0.8075725978261703,0.7027814274429116,0.7329906822360404,0.8781399175862085,0.9181477527449969,0.8716251389544561,0.8847538202582133,0.9375503983962854,0.9585523502937733,0.9417458920282474,0.9333976215679574,0.9383933539388215,0.9591851869765492,0.9443101536190255,0.9325565878912652,0.9438724041274338,0.9626709356584098,0.9461370651835235,0.9416224337848874,161706,323412,0.5,0.9438724041274338,0.04924005405596277,0.054719104244575045,0.11084670011714126,0.005479050188612278,49.36466686581437
11,False,True,False,True,True,False,False,False,0.9035241907578679,0.9372771138522346,0.9270958927698286,0.881129952084836,0.944632813088042,0.9635346474712181,0.956319814673439,0.9332368597564671,0.7829355969842989,0.8450067951871919,0.734271841364548,0.8385711245387739,0.9057988199094817,0.9372070320945352,0.9059089438374919,0.9056930263743166,0.9557542793590841,0.9707328928988115,0.9633337953865324,0.9483012097019536,0.9502592017389467,0.9671420174797556,0.9590638453866808,0.9416224505666804,0.9576728662443335,0.9719573374818452,0.9636913041972839,0.9517395490304666,80853,161706,0.5,0.9576728662443335,0.046735010981078795,0.054148675486465514,0.09647580924213206,0.007413664505386719,56.12668700250527
38,False,False,False,True,True,False,False,False,0.9040752889798573,0.9625196343982289,0.9260631116127614,0.8831089124897264,0.9441688354486191,0.9779402124843852,0.9560030958779105,0.9326307823234421,0.7629406556108945,0.903471732650613,0.7499008564362155,0.7769035891800629,0.9055931669611894,0.9622945345256205,0.9070462936424619,0.904159406883154,0.9555610380742128,0.9823680011873399,0.9634480149721265,0.9478064984742722,0.94918424125249,0.979852324589069,0.9577044602565972,0.9408184972090377,0.9569458561501808,0.9828825151818734,0.9628460160440092,0.95112115808371,80853,323412,0.25,0.9569458561501808,0.045108952272632674,0.05287056717032346,0.09592471102014266,0.007761614897690783,55.11673332976889
50,False,False,False,False,False,True,False,False,0.8825623306648975,0.9241401041916945,0.9117903393816567,0.8551506880645677,0.8914052858648042,0.9294625192806132,0.9155371611085483,0.8685144443484296,0.7566191387908072,0.8116334557395701,0.6644853292221465,0.8784707210051621,0.8827561443684576,0.9172407524596281,0.8363351721509472,0.934646813346516,0.9152093097347468,0.9440775213996331,0.9252260016833118,0.9054085798050648,0.9102448617135284,0.9413317973557979,0.9287492377933176,0.8924653205693562,0.9275410049313872,0.9520776359773329,0.935032126899835,0.920169923912215,161706,323412,0.5,0.9275410049313872,0.027682531048630832,0.044978674266489715,0.11743766933510247,0.017296143217858884,38.300039945569196
20,False,True,False,False,True,False,False,False,0.9087849096206011,0.911125743173448,0.9333612566185442,0.8854711659938648,0.9189391920168252,0.9215582570552174,0.950682282489335,0.8892496182371398,0.8414294437603976,0.8171836384528481,0.7429804792268662,0.9699949375921622,0.9422477303291407,0.9411060784015823,0.9243562973269878,0.9608548855497672,0.9511151886674145,0.9519127284621944,0.9671439305651617,0.9356115422302134,0.9339253158248706,0.9355806203945003,0.9585451234931732,0.9105413581274405,0.9528020551618488,0.9535298607028097,0.9679579339787858,0.938116093061564,161706,161706,1.0,0.9528020551618488,0.025140406204269494,0.04401714554124769,0.0912150903793989,0.0188767393369782,48.25642923573647
53,False,False,False,False,False,False,False,False,0.8960025648098615,0.8989137698029269,0.9225749168829533,0.8709200653560861,0.904734607786839,0.9074756021566662,0.9323563263790323,0.878702704669918,0.7974368900244266,0.7650659203130621,0.7008746347733472,0.9248728983531681,0.9121137216589231,0.908598012904062,0.8783388464839323,0.948594975897044,0.9330942744238252,0.934020691757546,0.9463842407582138,0.9201730340395535,0.9217200347122109,0.9234644962810086,0.943220153099511,0.9011786826767327,0.9397056241521868,0.9404412933299519,0.9514619819609565,0.9282370474962361,323412,323412,1.0,0.9397056241521868,0.025717469902349355,0.04370305934232532,0.10399743519013849,0.01798558943997597,42.023208805508546
8,False,True,True,False,False,False,False,False,0.9165618858915909,0.9209151164167755,0.969945712490971,0.8687494627368937,0.9292168158621141,0.9323865534759312,0.9749161214949165,0.8876108453247833,0.8567314267395428,0.8738822332317724,0.9915418776254187,0.7542021030068605,0.9346654492585275,0.9382304904689429,0.9918886031396095,0.8836901618252874,0.9583284101450923,0.9595809666460096,0.9889731144489808,0.9295264275091132,0.9424677091379909,0.9447484925236393,0.9830346435975784,0.905117933383155,0.9595703799654778,0.9607744900457741,0.9899467259715005,0.9310044203049894,161706,161706,1.0,0.9595703799654778,0.025905823246400006,0.04300849407388685,0.08343811410840907,0.017102670827486843,51.54538130860314
47,False,False,False,False,True,False,False,False,0.9094846434729,0.9411978137342961,0.9339761625834344,0.8862503351450053,0.9179763098911303,0.9470685467439214,0.9493850954200156,0.8885817430123902,0.8499728046948334,0.8868213659971331,0.7615967431996487,0.9616340610108244,0.9426305835009849,0.9611104942420828,0.9273520347156513,0.9584307243942376,0.9507327036420928,0.9676944534402623,0.9668373459214277,0.9351600908345763,0.9332932602651933,0.9566188007263163,0.957340779686698,0.9104300240470348,0.9523154884934094,0.968698334357762,0.9673827310445258,0.937714113132877,161706,323412,0.5,0.9523154884934094,0.02380861679229329,0.04283084502050938,0.09051535652709997,0.019022228228216087,47.31887125438873
48,False,False,False,False,False,True,True,False,0.9258992697015064,0.9526861482406594,0.9685838046934137,0.8868225716406435,0.9306347277222979,0.955370929965712,0.9655405214524706,0.898167753130576,0.8278852401012603,0.8861284705283282,0.8343163078118767,0.8217375999307108,0.9543626203586915,0.9698139304929565,0.9619574623590286,0.946890012855844,0.9555838543476393,0.9710158198124986,0.9766728327076974,0.9353924718249793,0.9468178632718643,0.9655446748528205,0.9751057886947428,0.9201267737055485,0.9668059166907769,0.9782000767301652,0.9816299950568839,0.9524254500466082,98456,196912,0.5,0.9668059166907769,0.02091859357035797,0.04090664698927049,0.07410073029849362,0.01998805341891252,55.20410773887079
51,False,False,False,False,False,False,True,False,0.9402038385525137,0.9422686300975928,0.9750704135417939,0.9077456021897403,0.9412503307975755,0.9430760947620229,0.9724379856141375,0.9120013120261294,0.8983612373975234,0.8988304448463091,0.9025787091657047,0.8942116585381978,0.9740024706649351,0.9741483523110919,0.9795289779967913,0.9685392522712972,0.9751261683205683,0.9754230335352304,0.9870408630039144,0.963496392908813,0.958811033447984,0.9597459759827777,0.9816094300917195,0.9370480235820458,0.9809828432264378,0.9811464022273692,0.9895629074627351,0.9725511956621868,196912,196912,1.0,0.9809828432264378,0.018607194895470358,0.040779004673924146,0.05979616144748634,0.022171809778453788,68.19669304314245
6,False,True,True,False,False,False,True,False,0.9541336505344182,0.9553760021914798,0.9814468903818117,0.9283029813461778,0.9513796470790519,0.9527606214745699,0.9800247450759354,0.9243621431308723,0.9726662450892789,0.972952392760819,0.9829798072105943,0.9625721603527703,0.9934288897401956,0.9934539265168938,0.9972265002908303,0.9896603545497001,0.9943676938489443,0.9943883524796011,0.9980354715293009,0.99072681769413,0.969097832674972,0.9696717318138971,0.9877851599468249,0.9511050808111465,0.9948487722949142,0.9948657239328453,0.9981392617439366,0.9915799916138835,98456,98456,1.0,0.9948487722949142,0.014964182140553728,0.040715121760495965,0.04586634946558177,0.025750939619942237,88.76904797284706
7,False,True,True,False,False,False,False,True,0.8624432867080859,0.8745849802371541,0.9548838036642548,0.7863241106719367,0.899123705455802,0.906197628458498,0.9724118678678316,0.8361106719367589,0.6982769748042935,0.7649328063241108,0.9745436031989001,0.544094861660079,0.8536429654808433,0.869715415019763,0.9737455460559781,0.7599209486166008,0.9024562691339166,0.9093122529644269,0.9762099734246934,0.8390671936758893,0.9005691497784726,0.9076521739130434,0.9753290676831119,0.8364584980237154,0.9030551825760786,0.9099288537549407,0.9776140772532862,0.8390671936758892,63250,63250,1.0,0.9030551825760786,0.03812586307038668,0.04061189586799274,0.1375567132919141,0.0024860327976060637,29.523746893987475
45,False,False,False,False,True,False,True,False,0.9546628640390601,0.9705519923723905,0.980494291486726,0.9301617243160848,0.9516481941981698,0.9686492760085574,0.9792399604634356,0.9255708253970111,0.9717677584041928,0.9811794120162022,0.9718820344044774,0.9716624829442637,0.993544857958339,0.9957070499128475,0.9959791335741681,0.9911229460016073,0.9946692349421269,0.9964552700349378,0.9972438909376518,0.9921081594238542,0.9702237412409451,0.9804887475129578,0.9874016718972094,0.9536341142601188,0.995133516894945,0.9967633594564109,0.9974896679246079,0.9927886687221286,98456,196912,0.5,0.995133516894945,0.015560877201885037,0.040470652855884914,0.04533713596093991,0.024909775653999877,89.2660111806628
18,False,True,False,False,True,False,True,False,0.9546489292268536,0.9558127480100008,0.9804523234112832,0.9301718337879448,0.9508657952092541,0.9521969229976006,0.9780936462436411,0.9251137746268411,0.9718887301190169,0.9718859230402612,0.9717909515355567,0.9719874838961531,0.9934320786743209,0.9934488480546522,0.9959778444083229,0.9908994817998199,0.9945917788635972,0.9946067249375344,0.9973652316286193,0.9918339090522821,0.969883282146743,0.9703979462406235,0.9870346901104332,0.9533192697169233,0.9950872401186093,0.9950993299721951,0.9975504314543248,0.9926362998969875,98456,98456,1.0,0.9950872401186093,0.015234352919889393,0.04043831089175565,0.045351070773146374,0.025203957971866253,89.16726816448244
25,False,True,False,False,False,False,False,True,0.9087466617782743,0.8830355731225297,0.9468366495521903,0.873604743083004,0.9343865136619229,0.9154255599472991,0.9676762464887183,0.9033122529644271,0.8936421349329015,0.8599156785243742,0.9048510516281365,0.8827193675889328,0.9224010063735184,0.8992411067193675,0.947859197515692,0.8982766798418972,0.9381398263862561,0.920163372859025,0.9702525507078557,0.9080869565217391,0.9364752309488296,0.9180447957839263,0.9689125126631405,0.9061422924901186,0.9393403973312999,0.9217180500658761,0.971558224392921,0.9091936758893281,126500,63250,2.0,0.9393403973312999,0.027728569170555217,0.03059373555302558,0.09125333822172566,0.0028651663824703633,33.52615493220587
17,False,True,False,True,False,False,False,False,0.9518902291178568,0.9524414618040147,0.9630447012559749,0.9409916650762968,0.9724548602800709,0.9726200633315756,0.978358109857741,0.9666246134308476,0.8886840079276623,0.8835912115887933,0.8514906729081447,0.9293099784403344,0.952349724289018,0.9523146934765094,0.9516589457697064,0.9530444069309493,0.9779668043646821,0.9780527610713821,0.9818015805747731,0.9741629830154389,0.974980583435913,0.9750875036311204,0.9791872224388882,0.9708112249232468,0.9784960320155468,0.9785660372687133,0.9816942599380705,0.9753194004727975,161706,161706,1.0,0.9784960320155468,0.023090354318056172,0.02660580289768999,0.04810977088214319,0.0035154485796338175,55.3022856061142
